frame	x [nm]	y [nm]	z [nm]	uncertainty_xy	uncertainty_z
2	233.31855335242895	58.868810791920595	-535.3281804132956	2.1	2.1
2	221.67872823959573	53.44122405044541	-529.1445713217038	2.1	2.1
2	230.7294328242087	41.63137434464033	-539.9223256153743	2.1	2.1
2	231.3417392426168	35.89771818907635	-533.3543994321433	2.1	2.1
2	228.45780625742665	47.761679637386784	-548.2046025491219	2.1	2.1
2	230.73119284361763	65.57829082268648	-541.5091513529732	2.1	2.1
2	234.16830305725776	41.07554073530403	-540.4360057305975	2.1	2.1
2	236.60588911001855	41.526213268488945	-530.1127175197652	2.1	2.1
2	241.01666622564122	47.55166492087417	-532.2492473308101	2.1	2.1
2	224.19085654449836	34.656322190549716	-538.5071969120796	2.1	2.1
2	235.70486110582442	48.28338756119429	-531.1955644561389	2.1	2.1
2	239.2263035009496	50.97574852841131	-520.6231402510573	2.1	2.1
2	214.89365830949055	52.1555537218162	-536.2492492078244	2.1	2.1
2	232.5562208917189	35.60270650242412	-514.5071915864794	2.1	2.1
2	225.31286663093584	38.92368009075085	-524.8905246624331	2.1	2.1
2	232.09611503251205	48.454185200066064	-523.7088715134049	2.1	2.1
2	229.75546203504842	37.61998195056979	-527.3929158565393	2.1	2.1
2	229.6402276845788	60.73236060283867	-522.9830875423382	2.1	2.1
2	233.59451401959114	38.705084421126884	-521.0511188542389	2.1	2.1
2	224.79443966035257	37.014691437087265	-529.1507981757418	2.1	2.1
2	223.84250939515883	46.02913971889783	-518.8306115226312	2.1	2.1
2	234.14348064513743	47.846302856380404	-521.9007801518575	2.1	2.1
2	222.32138255348957	48.834108955105556	-532.9101658617158	2.1	2.1
2	236.96956062414833	40.73780513636562	-525.412482035623	2.1	2.1
2	232.6116583897566	39.250994839415426	-516.8529508879229	2.1	2.1
2	234.87217889795022	44.0989164232857	-509.6236991387012	2.1	2.1
2	229.26922028226068	40.97170271629554	-519.2191702854598	2.1	2.1
2	242.7517301734877	35.85917915048832	-530.2738904116492	2.1	2.1
2	229.70017334406867	46.498809594638416	-516.9167250353457	2.1	2.1
2	237.49257997801172	37.90064820320352	-525.2624076407755	2.1	2.1
2	236.2988140950605	42.24878289399915	-527.0521364163379	2.1	2.1
2	231.24328568504657	24.8817283347832	-522.2998394790156	2.1	2.1
2	230.31380251249175	46.05023393647602	-520.170653135174	2.1	2.1
2	236.65331510770295	22.776073562723806	-512.8367402233441	2.1	2.1
2	230.92883939951034	36.01854141573976	-517.6258444949563	2.1	2.1
2	228.77237469946584	36.03371464978071	-514.4890887126913	2.1	2.1
2	233.86243340617062	47.69331012252452	-512.0747300875355	2.1	2.1
2	234.61855496812305	35.74178319740907	-521.4630469558784	2.1	2.1
2	238.47766216947767	41.087612156495524	-520.0005172364006	2.1	2.1
2	243.17561896988698	44.49495866748644	-506.06930243362996	2.1	2.1
2	245.27807286695042	44.29477660222276	-510.72909693759317	2.1	2.1
2	224.5997600620407	43.81727946821153	-518.1504462358795	2.1	2.1
2	234.87871554654205	31.424401803763978	-501.81228810281067	2.1	2.1
2	250.3009360150271	32.71880659042544	-518.8260602899157	2.1	2.1
2	242.7623567741935	31.37716154311121	-521.0977128220717	2.1	2.1
2	241.28307500949512	34.70576657518693	-507.2407715165422	2.1	2.1
2	243.01708112065054	29.82991042511091	-510.9557174733117	2.1	2.1
2	245.32732802103223	31.211179066548418	-510.45427386725106	2.1	2.1
2	244.09555365903273	37.39451863432712	-517.0999099448283	2.1	2.1
2	240.12368660952626	24.20147707647408	-505.20476111528615	2.1	2.1
2	245.44485014439758	32.19086285697753	-515.6664129049088	2.1	2.1
2	232.70205663970526	30.101049734410804	-506.5293533669345	2.1	2.1
2	239.46584970259974	17.129335084778365	-505.7035188588432	2.1	2.1
2	246.96302518518274	27.06903992804562	-518.1394729180575	2.1	2.1
2	228.8611700231072	28.692594978519242	-513.3037207903966	2.1	2.1
2	249.6077769136686	39.822729858729836	-510.89259289671975	2.1	2.1
2	236.15493461947577	29.807444621714815	-497.3325169139996	2.1	2.1
2	244.27626111204273	30.109395038228527	-520.2520484579967	2.1	2.1
2	240.2783157992494	46.575671250254096	-512.7838521347472	2.1	2.1
2	255.59537632421726	37.079784517441254	-496.72298013006497	2.1	2.1
2	239.40120709724212	32.26654766672046	-503.5282613324194	2.1	2.1
2	234.8387251457276	25.36330552713151	-502.55603880996404	2.1	2.1
2	247.83212048688642	29.28755892629946	-512.2220675804411	2.1	2.1
2	256.56676846444935	15.109552917380517	-502.5969723740621	2.1	2.1
2	237.22370945984537	29.792686705545684	-507.140463612371	2.1	2.1
2	247.27663564637538	18.284695275585882	-513.9100325094089	2.1	2.1
2	241.0337919989084	16.480418042411724	-505.0836876700245	2.1	2.1
2	235.69682507429522	18.154631123334887	-504.1015450808725	2.1	2.1
2	247.07401082174815	40.45704026082737	-520.0444802210704	2.1	2.1
2	238.14554790144254	21.51202236900588	-505.944399168498	2.1	2.1
2	257.9317057301802	28.501635220208748	-496.769463772415	2.1	2.1
2	259.934741839868	16.11273819274452	-491.80103324612253	2.1	2.1
2	241.1317961581271	18.832408966019234	-494.2820367842878	2.1	2.1
2	241.48694272933253	11.022848687369628	-495.30738276127863	2.1	2.1
2	240.75689431398024	21.22554970773142	-505.6288766275049	2.1	2.1
2	262.8640766236417	29.777237942580076	-507.93573536210175	2.1	2.1
2	249.90891914341847	20.333351513191054	-505.17492983191596	2.1	2.1
2	243.6411112339861	22.285545814409637	-497.3573192017382	2.1	2.1
2	253.36622852495327	26.46256769655857	-499.8654244217187	2.1	2.1
2	228.5869713657159	16.35204304383552	-503.4978661391068	2.1	2.1
2	247.97465946028709	27.292213273439845	-499.65063059432117	2.1	2.1
2	237.28283368397868	9.551168131829124	-496.62770042407186	2.1	2.1
2	255.18106909426885	20.360862392423897	-494.18034803344153	2.1	2.1
2	255.89853219866083	6.5870195817542125	-488.48770680810503	2.1	2.1
2	243.23758371127735	20.950674970281746	-497.99645532076426	2.1	2.1
2	241.77377905829303	31.328552857908647	-496.73774321037695	2.1	2.1
2	245.32035604337293	16.41629001625519	-476.36610697774023	2.1	2.1
2	235.2432266220172	23.498495549244875	-493.30795711664143	2.1	2.1
2	254.33897553725768	22.477690121352566	-482.6212554057478	2.1	2.1
2	248.54345459899088	18.259143356961207	-491.19078915567803	2.1	2.1
2	259.2998586643276	18.077935891525026	-503.41954717087884	2.1	2.1
2	247.8719352863794	10.124582866058638	-489.42239279976326	2.1	2.1
2	261.27102143047836	7.203180863539591	-488.8407021477036	2.1	2.1
2	252.30611535931692	12.616383053436023	-491.9377395152687	2.1	2.1
2	251.7572127282902	17.377003183632247	-492.6785719136005	2.1	2.1
2	248.0002697030475	26.147328912319026	-488.283663138141	2.1	2.1
2	260.9196855805767	1.2310747351574216	-481.97045800189886	2.1	2.1
2	248.29834240565646	27.443897093279205	-486.2805012620242	2.1	2.1
2	249.33158420750775	17.392319708997622	-497.8404363571702	2.1	2.1
2	249.74823118991358	1.3507710337665255	-492.80767117866293	2.1	2.1
2	252.86960052443814	6.952354646748287	-471.22766048448267	2.1	2.1
2	256.8458781204227	2.703966999830694	-485.1042980276684	2.1	2.1
2	265.36185613983537	13.814020695585889	-480.0830680220877	2.1	2.1
2	264.33636075828804	21.70933856038572	-486.84339263611685	2.1	2.1
2	260.2461046247247	-1.9020489537351608	-475.21607435345345	2.1	2.1
2	263.9854048537637	2.566118450738145	-484.43849640135704	2.1	2.1
2	250.38355598333803	0.19922766013803084	-493.0607400350536	2.1	2.1
2	256.61358934837	21.97327583968239	-483.1924735138255	2.1	2.1
2	260.68852715767713	14.195121796019471	-487.301029383779	2.1	2.1
2	268.0674833618947	-1.625139729365566	-474.6167858457892	2.1	2.1
2	258.68977204665646	9.744738197986326	-487.6419836853738	2.1	2.1
2	252.19972071106102	1.5843539388322867	-473.68497392995556	2.1	2.1
2	262.04197517531196	1.7993681786520446	-490.6856720794983	2.1	2.1
2	254.73379222469308	9.998452367984695	-479.2100582006958	2.1	2.1
2	253.46514784505797	3.114262261445677	-478.4852712513299	2.1	2.1
2	250.62561192744246	-2.3191135373133167	-474.3279520787864	2.1	2.1
2	257.0164214884033	13.839062946382128	-472.3917999035893	2.1	2.1
2	270.65510312811006	-9.094533757211096	-477.80818801944974	2.1	2.1
2	252.22717791850857	10.653166517853085	-490.4510632692773	2.1	2.1
2	251.04401857305402	-4.612614201236601	-475.7273397616739	2.1	2.1
2	267.6631274228817	3.6568860398252125	-482.21399451816586	2.1	2.1
2	249.75908567067108	7.304920868711216	-481.6828228702676	2.1	2.1
2	253.29880315793025	2.1409467402570055	-485.2969584352156	2.1	2.1
2	264.8646802802383	-3.621109505739135	-472.4766539440898	2.1	2.1
2	250.44954949995062	-9.142629014298521	-474.59470590522506	2.1	2.1
2	259.19681041296326	2.769869926124575	-482.364690170965	2.1	2.1
2	259.89880818840334	5.876253459819248	-471.52119001714055	2.1	2.1
2	253.86244357249194	-8.77855609843258	-472.3937374286359	2.1	2.1
2	267.57189402914526	-15.575732915881453	-488.9417332918125	2.1	2.1
2	257.23697960544575	-0.005760464545169874	-477.9602385299798	2.1	2.1
2	257.7393776236426	11.502371634667611	-463.6231721284683	2.1	2.1
2	254.76491690711822	3.3548253628816833	-471.6447277275252	2.1	2.1
2	269.60025451123005	-1.8323978668093053	-473.0101869364217	2.1	2.1
2	262.99196758124475	10.435440668071575	-464.90412647939115	2.1	2.1
2	260.43299198267965	-3.1527578784969554	-478.7295812777357	2.1	2.1
2	255.82991381339204	-2.5053663038147804	-471.5217132374961	2.1	2.1
2	259.95261064854725	-3.2859679033080833	-465.0583343951954	2.1	2.1
2	262.1314869167204	15.96282599662464	-471.05202541896443	2.1	2.1
2	268.3368570434429	-5.368043309020128	-462.1330332948988	2.1	2.1
2	258.68543520534126	2.626603128494585	-471.75076253985765	2.1	2.1
2	262.4483247366419	-9.179264939049844	-455.49167561631856	2.1	2.1
2	261.59296836923704	3.9253850069968124	-466.84573567269126	2.1	2.1
2	258.50205897845274	5.601246197222178	-469.1375976847671	2.1	2.1
2	263.0893609886684	13.680621533956334	-468.9151073916775	2.1	2.1
2	278.01596090694636	9.898699785104228	-479.1751045334119	2.1	2.1
2	265.2204656381222	8.662850237996553	-460.64010251111165	2.1	2.1
2	262.79149971535594	-2.817476910440293	-470.92495993653944	2.1	2.1
2	255.17041398313756	4.823564434398035	-467.7151758567181	2.1	2.1
2	250.8914736233533	1.1262699197445283	-468.09156253402836	2.1	2.1
2	271.9492505186905	17.555737684765997	-472.116580453862	2.1	2.1
2	265.673421837744	12.39705496634061	-472.60648627425263	2.1	2.1
2	263.29472779244327	13.34707737167004	-473.4069669310635	2.1	2.1
2	272.1491725739177	16.994874540546686	-459.21560237100744	2.1	2.1
2	254.7017765569511	7.135979176838074	-465.15215765513153	2.1	2.1
2	257.0064490909631	14.34777201006299	-461.6318098762933	2.1	2.1
2	255.65840824340253	17.723463973947393	-460.5978068712607	2.1	2.1
2	276.51169746150947	26.47886046848761	-476.42175507719793	2.1	2.1
2	262.32821714059463	18.302938054807168	-468.20357892617744	2.1	2.1
2	266.0310467852676	7.891023012688386	-455.36325586142084	2.1	2.1
2	268.07729228897296	7.070782073540388	-472.06703024933034	2.1	2.1
2	261.26387983588364	6.079422715014773	-461.8745964067961	2.1	2.1
2	262.31089266008087	9.62257617506446	-463.4666592879379	2.1	2.1
2	277.7507536129785	14.460854855536263	-452.0728320610422	2.1	2.1
2	278.8934597989137	16.34699407471351	-457.2084248206057	2.1	2.1
2	258.54488477727796	-1.8247651944595003	-462.0334084269467	2.1	2.1
2	276.9149980796153	14.76063233248406	-467.62752003061655	2.1	2.1
2	277.3628986193597	17.152442448181315	-476.25423885140845	2.1	2.1
2	285.17392232427767	25.506422047486453	-459.76513696679575	2.1	2.1
2	277.04807965948356	20.284698266094885	-439.35594064762546	2.1	2.1
2	269.3594501224785	23.017792016578667	-454.37595920673596	2.1	2.1
2	275.07192792691853	18.22459515743494	-458.8951863767641	2.1	2.1
2	266.67698521927423	27.06744246228935	-462.73813259546324	2.1	2.1
2	269.3218930695999	8.79579655124278	-448.4582943251023	2.1	2.1
2	271.7398129976003	8.64082773468106	-471.57122077696727	2.1	2.1
2	248.40817038306125	26.235423271834392	-458.80041398690366	2.1	2.1
